old_section,old_title,start_line,end_line,source_lines,rewrite_pass,source_role,locked_marker,rationale_present,migration,target,migration_status,notes
538,Prefetch,16095,16113,19,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §42 — Performance Requirements,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
539,Query Profiling,16114,16181,68,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §40 — Observability and EXPLAIN,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
540,EXPLAIN ANALYZE,16182,16212,31,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §40 — Observability and EXPLAIN,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
541,Pipeline Profiling,16213,16247,35,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §40 — Observability and EXPLAIN,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
542,Physical Plan Validator,16248,16269,22,13,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
543,Execution Error Model,16270,16295,26,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §39 — Error and Corruption Model,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
544,Integer Arithmetic Errors,16296,16316,21,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §39 — Error and Corruption Model,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
545,Division,16317,16332,16,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §39 — Error and Corruption Model,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
546,Execution Testing Strategy,16333,16390,58,13,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
547,Vector Correctness Tests,16391,16420,30,13,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
548,String Lifetime Tests,16421,16436,16,13,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
549,Hash Join Tests,16437,16461,25,13,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
550,Aggregate Tests,16462,16485,24,13,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
551,Sort Tests,16486,16510,25,13,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
552,DML Execution Tests,16511,16538,28,13,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
553,Execution Microbenchmarks,16539,16570,32,13,PERFORMANCE_VERIFICATION,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §42 — Performance Requirements + VERIFICATION.md (proposed),PENDING,Keep required performance properties/metrics; move benchmark procedures/checklists to verification documentation.
554,Vector Size Benchmark,16571,16592,22,13,PERFORMANCE_VERIFICATION,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §42 — Performance Requirements + VERIFICATION.md (proposed),PENDING,Keep required performance properties/metrics; move benchmark procedures/checklists to verification documentation.
555,End-to-End Execution Benchmarks,16593,16627,35,13,PERFORMANCE_VERIFICATION,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §42 — Performance Requirements + VERIFICATION.md (proposed),PENDING,Keep required performance properties/metrics; move benchmark procedures/checklists to verification documentation.
556,Deliberately Deferred Execution Features,16628,16656,29,13,DEFERRED_SCOPE,yes,no,CONSOLIDATE,ARCHITECTURE_NEW.md §C — Deferred Features and Future Experiments,PENDING,Preserve explicitly deferred functionality as a scope boundary and consolidate it by subsystem.
557,High-Reward Future Execution Experiments,16657,16681,25,13,FUTURE_EXPERIMENTS / RATIONALE,yes,no,CONSOLIDATE,ARCHITECTURE_NEW.md §C — Deferred Features and Future Experiments,PENDING,Preserve future experiment ideas without presenting them as current v1 requirements.
558,Practical Performance Rules,16682,16705,24,13,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §42 — Performance Requirements,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
559,Execution Invariants,16706,16744,39,13,ARCHITECTURAL_INVARIANTS,yes,no,MERGE_AND_DEDUPLICATE,ARCHITECTURE_NEW.md §B — Global Invariants,PENDING,Preserve every invariant; colocate subsystem-specific invariants with their owning chapters where useful.
560,Recommended Execution Module Layout,16745,16837,93,13,IMPLEMENTATION_GUIDANCE / SOURCE_LAYOUT,yes,no,MOVE_OUT_OR_SPLIT,DEVELOPMENT.md (proposed); subsystem-boundary constraints stay in architecture,PENDING,Exact filenames/source trees are implementation guidance; preserve only architectural boundaries in the contract.
561,Execution Implementation Order,16838,16943,106,13,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),PENDING,Implementation sequence and milestone targets are project planning rather than system architecture.
562,Execution Milestone 1,16944,16969,26,13,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),PENDING,Implementation sequence and milestone targets are project planning rather than system architecture.
563,Execution Milestone 2,16970,16991,22,13,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),PENDING,Implementation sequence and milestone targets are project planning rather than system architecture.
564,Execution Milestone 3,16992,17008,17,13,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),PENDING,Implementation sequence and milestone targets are project planning rather than system architecture.
565,Execution Milestone 4,17009,17027,19,13,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),PENDING,Implementation sequence and milestone targets are project planning rather than system architecture.
566,Execution Milestone 5,17028,17057,30,13,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),PENDING,Implementation sequence and milestone targets are project planning rather than system architecture.
567,Architecture Status After Practical Execution Layer,17058,17112,55,13,PROJECT_STATE + ARCHITECTURE_SUMMARY,yes,no,SPLIT_AND_MOVE,PROJECT_STATE.md + ARCHITECTURE_NEW.md §2 — System Architecture and Dependency Model where a unique end-to-end architecture summary remains useful,PENDING,Remove historical progress/status language; retain only unique architectural summaries/diagrams.
568,Cost-Based Optimizer Contract,17113,17161,49,14,SUBSYSTEM_CONTRACT_INTRODUCTION,yes,yes,MERGE_INTO_PART_INTRODUCTION,ARCHITECTURE_NEW.md §33 — Optimizer Architecture,PENDING,Use as subsystem framing; do not retain a second independent contract layer.
569,Optimizer Layering,17162,17201,40,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §33 — Optimizer Architecture,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
570,Optimizer Inputs,17202,17229,28,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §33 — Optimizer Architecture,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
571,Optimizer Output,17230,17259,30,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §33 — Optimizer Architecture,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
572,Statistics Philosophy,17260,17288,29,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §34 — Statistics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
573,ANALYZE,17289,17314,26,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §34 — Statistics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
574,Table Statistics,17315,17340,26,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §34 — Statistics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
575,Column Statistics,17341,17372,32,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §34 — Statistics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
576,Statistics Collection Strategy,17373,17398,26,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §34 — Statistics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
577,Small-Table Exact Statistics,17399,17423,25,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §34 — Statistics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
578,NDV Estimation,17424,17459,36,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §34 — Statistics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
579,Most-Common-Value Collection,17460,17492,33,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §34 — Statistics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
580,Histogram Collection,17493,17519,27,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §34 — Statistics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
581,Why Equi-Depth Histograms,17520,17540,21,14,ARCHITECTURE_CONTRACT + RATIONALE,yes,yes,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §34 — Statistics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
582,Histogram Value Semantics,17541,17559,19,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §34 — Statistics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
583,Statistics Serialization,17560,17587,28,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §34 — Statistics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
584,Statistics Snapshot During Planning,17588,17601,14,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §34 — Statistics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
585,Statistics Freshness,17602,17629,28,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §34 — Statistics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
586,CardinalityEstimate,17630,17655,26,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
587,Exact-Zero vs Estimated-Small,17656,17697,42,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
588,Row Width Estimate,17698,17727,30,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
589,Selectivity Range,17728,17747,20,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
590,Equality Selectivity: Constant,17748,17801,54,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
591,Equality Selectivity: Column to Column,17802,17845,44,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
592,MCV-Aware Join Estimation,17846,17863,18,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
593,Unique-Key Join Estimation,17864,17891,28,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
594,Range Selectivity,17892,17919,28,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
595,IS NULL Selectivity,17920,17954,35,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
596,IN-List Selectivity,17955,17978,24,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
597,NOT Selectivity,17979,18013,35,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
598,PredicateTruthEstimate,18014,18050,37,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
599,AND Selectivity,18051,18072,22,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
600,OR Selectivity,18073,18090,18,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
601,Same-Column Constraint Set,18091,18119,29,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
602,Correlated Columns,18120,18150,31,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
603,Cardinality Through Projection,18151,18166,16,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
604,Cardinality Through Filter,18167,18181,15,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
605,Cardinality Through Limit,18182,18200,19,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
606,Cardinality Through DISTINCT,18201,18222,22,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
607,GROUP BY Cardinality,18223,18248,26,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
608,Multi-Column NDV Damping,18249,18273,25,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
609,LEFT JOIN Cardinality,18274,18311,38,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
610,Cost Model Philosophy,18312,18338,27,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
611,Cost Structure,18339,18373,35,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
612,Default Cost Units,18374,18397,24,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
613,Cost Calibration Tool,18398,18422,25,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
614,Buffer Cache Assumption,18423,18442,20,14,ARCHITECTURE_CONTRACT + RATIONALE,yes,yes,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
615,Sequential Scan Cost,18443,18466,24,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
616,B+ Tree Point Lookup Cost,18467,18494,28,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
617,Index Range Scan Cost,18495,18515,21,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
618,Index-Heap Correlation,18516,18549,34,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
619,Fallback Heap Fetch Cost,18550,18565,16,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
620,Access-Path Predicate Analysis,18566,18583,18,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
621,Sargable B+ Tree Conditions,18584,18624,41,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
622,Composite Index Bounds,18625,18651,27,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
623,Index Predicate Residuals,18652,18683,32,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
624,Base Access Paths,18684,18708,25,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
625,Multiple Indexes,18709,18728,20,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
626,Index Scan Break-Even,18729,18756,28,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
627,Required Columns and Access Cost,18757,18780,24,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
628,Physical Property Model,18781,18810,30,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
629,Ordering Satisfaction,18811,18843,33,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
630,Interesting Orders,18844,18865,22,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
631,Plan Alternative Key,18866,18891,26,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
632,RelationSet,18892,18915,24,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
633,Join Graph,18916,18936,21,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
634,Join Enumeration Scope,18937,18959,23,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
635,Bushy Dynamic Programming,18960,18989,30,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
636,Exhaustive Join Threshold,18990,19009,20,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
637,Large-Join Heuristic,19010,19029,20,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
638,Cartesian Products,19030,19047,18,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
639,Join Algorithm Alternatives,19048,19066,19,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
640,Hash Join Cost,19067,19093,27,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
641,Hash Join Memory Estimate,19094,19125,32,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
642,Hash Join Spill Cost,19126,19150,25,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
643,Nested Loop Cost,19151,19170,20,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
644,Index Nested-Loop Cost,19171,19202,32,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
645,Repeated INLJ Key Locality,19203,19219,17,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
646,Merge Join Cost,19220,19245,26,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
647,Sort Cost,19246,19277,32,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
648,TopN Cost,19278,19309,32,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
649,Hash Aggregate Cost,19310,19335,26,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
